date,INSTRUMENT_1_vol,INSTRUMENT_2_vol,INSTRUMENT_3_vol,INSTRUMENT_4_vol,INSTRUMENT_5_vol,INSTRUMENT_6_vol,INSTRUMENT_7_vol,INSTRUMENT_8_vol,INSTRUMENT_9_vol,INSTRUMENT_10_vol
2018-02-08,268800357,95416324,65964061,190540977,18886991,6016226,8096813,3479017,1581,10496
2018-02-09,334336432,117516507,73378780,186529841,18885827,4695186,14821351,5431378,20330,92892
2018-02-10,0,0,0,0,0,0,0,0,48767,218800
2018-02-11,0,0,0,0,0,0,0,0,45356,191067
2018-02-12,156820626,63994326,42406824,120225798,14012211,2861510,7484237,2023898,42299,135942
2018-02-13,93648970,31758416,23686565,65843671,9704661,2563961,5868432,2246154,35938,106280
2018-02-14,142437396,53676214,34289211,114822462,13621906,4298590,16979638,4803996,38848,145745
2018-02-15,126017720,48392690,37528830,103924140,9719556,3282122,7291794,2289170,56940,135598
2018-02-16,170020167,63304720,25442411,87537841,9375968,2601765,7813570,2049979,34152,114297
2018-02-17,0,0,0,0,0,0,0,0,43504,116413
2018-02-18,0,0,0,0,0,0,0,0,64485,154223
2018-02-19,0,0,0,0,0,0,0,0,41096,86718
2018-02-20,100534971,42787163,26392989,92534983,9136530,2207196,12401587,2783391,50523,123142
2018-02-21,112194007,41534881,33031706,75463534,12584779,2378655,7995503,1378475,67668,180826
2018-02-22,127265942,35795204,22164299,75489831,11600323,4989741,5674425,2702831,66078,148419
2018-02-23,98651958,58890960,35082965,52208760,11515130,4430420,4006801,2313149,58191,170595
2018-02-24,0,0,0,0,0,0,0,0,38004,88116
2018-02-25,0,0,0,0,0,0,0,0,29746,57361
2018-02-26,96559633,41576225,25909158,59517806,11080135,2934091,3226482,1864206,33428,75773
2018-02-27,111477777,41022093,26982912,114887805,15173462,3460660,7082379,2204251,30786,61369
2018-02-28,133408598,45100996,34154269,121037448,10814410,2544478,5258908,3812925,31022,55901
2018-03-01,208818137,80426728,58880944,129595554,15761076,6022802,13918295,3281944,27812,43617
2018-03-02,172234935,58979140,37597423,93374717,12547650,2323864,9814200,2159437,23014,39709
2018-03-03,0,0,0,0,0,0,0,0,22175,33712
2018-03-04,0,0,0,0,0,0,0,0,18080,28521
2018-03-05,119351442,40348130,22197465,62085231,6674426,2291984,5524421,2465134,15500,29004
2018-03-06,81077986,32391821,27175514,68180469,6794158,2357657,9314383,2214464,31233,50135
2018-03-07,100894957,37455427,16868631,55016517,5645853,1282831,5097074,3348718,51085,107236
2018-03-08,79044523,28283668,15755306,56444110,8611673,1793715,3476803,2948117,37345,72898
2018-03-09,132368432,45544197,19969045,66164206,7983451,1621796,5383465,2428930,67488,115650
2018-03-10,0,0,0,0,0,0,0,0,38335,64250
2018-03-11,0,0,0,0,0,0,0,0,42925,74462
2018-03-12,73222563,38748943,12792383,62706884,6904322,1982009,2749922,2112056,43693,62869
2018-03-13,105928760,56107456,19846418,74666862,9595768,1793495,4666523,2986304,38563,53968
2018-03-14,121637858,47023877,15203151,62549962,12496924,2519879,3772406,2302221,53347,96669
2018-03-15,95493192,32119676,24402133,80938565,8197054,3078235,6497750,1519920,50352,92441
2018-03-16,116496538,34232261,18395084,75884235,7413432,3751028,7301180,3826625,37892,66363
2018-03-17,0,0,0,0,0,0,0,0,35134,67543
2018-03-18,0,0,0,0,0,0,0,0,57832,247751
2018-03-19,121593868,71265444,25914638,78186834,10539195,2856674,4452706,2935011,54251,172847
2018-03-20,66736351,36409385,23230113,67958700,6726193,2925699,3268511,2247836,51018,137396
2018-03-21,82489205,44928321,19040563,93300932,11939007,3447688,13695202,2898312,39061,109874
2018-03-22,159027388,65538726,47192705,97584278,15221778,5162897,5521308,2014772,41928,116087
2018-03-23,225822334,80493954,53082945,98532409,9215715,2679971,12733010,2123297,37982,103387
2018-03-24,0,0,0,0,0,0,0,0,36249,88442
2018-03-25,0,0,0,0,0,0,0,0,28900,67114
2018-03-26,164367201,62956682,35686839,77412951,10581954,4478972,6074130,3307278,39576,151929
2018-03-27,141458988,88956913,41819081,93907905,11695203,3244066,6337666,2414379,36562,136526
2018-03-28,171320883,104110056,36860912,93085328,9931352,2839168,9929290,2400896,27495,92850
2018-03-29,136523085,69188908,44303832,94478650,10579083,2523675,6912132,2192857,51375,242489
2018-03-30,0,0,0,0,0,0,0,0,65920,271657
2018-03-31,0,0,0,0,0,0,0,0,37130,168508
2018-04-01,0,0,0,0,0,0,0,0,40965,142761
2018-04-02,217102583,79668789,62831586,82012753,15705851,3081304,11234179,2386917,34683,120451
2018-04-03,140746625,71099174,32561079,62244310,11411482,4218668,6133569,1123097,37472,134450
2018-04-04,129741474,74868241,29713159,73904135,8086861,2519603,7847213,2473002,41182,133869
2018-04-05,89047102,43685945,23735705,54972459,9314850,1850753,5390913,2330617,42612,119905
2018-04-06,209704510,62300936,27613381,83786026,10681712,2952042,5731174,3102328,26994,75378
2018-04-07,0,0,0,0,0,0,0,0,32804,70743
2018-04-08,0,0,0,0,0,0,0,0,20990,56979
2018-04-09,122637575,43600628,19687488,67570087,7223010,2233973,3798873,1610420,33961,136738
2018-04-10,119777889,48190510,23704479,102831943,6745215,1624396,5143061,3118693,23260,90324
2018-04-11,99366028,42487325,24048896,59023481,6900055,2669993,12782991,2759700,23311,80625
2018-04-12,76488053,32662507,21532138,60382864,8018412,2117251,7791071,1878259,60454,265214
2018-04-13,97686100,44688375,15216055,63488916,5709389,2914003,6341521,1749949,57060,242801
2018-04-14,0,0,0,0,0,0,0,0,32025,112369
2018-04-15,0,0,0,0,0,0,0,0,26231,109840
2018-04-16,73016485,31437201,17613712,49750462,5700704,1744864,4232401,1594172,40038,119189
2018-04-17,71767063,38935683,18111934,64114821,6312911,1498859,4606282,1584026,33084,98029
2018-04-18,63216581,28508644,21511854,85062151,9905215,2174441,7096076,3462921,25649,70271
2018-04-19,80153968,36772501,23452970,77009652,11748159,3680895,9145056,2325359,24074,115306
2018-04-20,113242277,48392497,29602514,93351596,8515525,2341840,10163027,1521288,38388,156626
2018-04-21,0,0,0,0,0,0,0,0,39121,150464
2018-04-22,0,0,0,0,0,0,0,0,28499,118204
2018-04-23,75292944,35063467,19360010,79967512,8510501,5112278,6931778,2030437,24910,76437
2018-04-24,125842799,76284548,25450355,92937086,9934112,3244925,4693752,2581381,48590,182936
2018-04-25,110278569,58159007,20649315,76794389,7872058,3691765,6122549,1603846,76224,320402
2018-04-26,73012681,45301832,25319081,51367626,8413689,2271334,8099890,1958601,46923,156468
2018-04-27,64085670,56316954,18043355,35436065,6306649,2498181,5277929,1681324,39920,134731
2018-04-28,0,0,0,0,0,0,0,0,33885,123492
2018-04-29,0,0,0,0,0,0,0,0,36442,112481
2018-04-30,91490512,38545275,25920342,53047266,10538926,3654246,10236228,3706482,38246,112530
2018-05-01,81351191,37332100,18579551,91942217,9060644,2076496,7467189,1834173,44070,110653
2018-05-02,96242372,41027754,16436146,79600968,5393835,4011057,8125304,1740203,25666,85451
2018-05-03,166062025,64594560,21485549,94864784,7171428,6210529,5247895,1507109,36176,234362
2018-05-04,100064072,44816319,19038962,75090940,4913066,2353625,6159396,2111664,28435,187126
2018-05-05,0,0,0,0,0,0,0,0,25092,125486
2018-05-06,0,0,0,0,0,0,0,0,27072,161872
2018-05-07,58959862,33610120,9724592,68759350,4665897,1885114,3004634,4067435,34150,295301
2018-05-08,72550461,25463222,14147924,61676161,7222073,1833465,5675552,6692025,27760,137641
2018-05-09,60402936,30331624,19131226,52920617,10289590,3145479,4315614,2303740,26110,119490
2018-05-10,74267259,28573859,18408263,132649166,7827800,4534647,5038584,2066489,24377,98797
2018-05-11,61579715,26413336,22137693,83983117,5303507,3028633,4427247,1820027,50415,200383
2018-05-12,0,0,0,0,0,0,0,0,40710,155931
2018-05-13,0,0,0,0,0,0,0,0,25780,137476
2018-05-14,61533688,21873001,18580648,42027911,6317220,5104959,3814986,1940264,32831,181185
2018-05-15,88145354,52274307,22106113,88517639,15069988,6820850,10936043,2233246,26693,132994
2018-05-16,68511117,25505058,15490619,69491394,7631563,4909016,5180096,1767314,29310,121079
2018-05-17,66772440,28330923,18137425,88040072,9128347,1833504,7880247,2191638,25086,100758
2018-05-18,66415296,28330554,24832674,70623729,11065612,2799923,6864008,1656851,24475,102600
2018-05-19,0,0,0,0,0,0,0,0,16723,89951
2018-05-20,0,0,0,0,0,0,0,0,19534,96278
2018-05-21,67413933,23058953,15843892,70917454,5418934,3103787,4138655,1696246,19846,103018
2018-05-22,57937535,19174236,14234432,37088285,5422548,2165270,4802672,2218567,23100,104688
2018-05-23,71762684,30245564,25341869,88803539,11492483,5802019,6898308,1968386,42862,273711
2018-05-24,85758256,29366935,25166176,88855354,10024824,3057332,9501126,1972177,39155,175884
2018-05-25,65306133,28559424,18101038,46098902,9419911,3083797,8488549,4616369,26699,117102
2018-05-26,0,0,0,0,0,0,0,0,19011,80963
2018-05-27,0,0,0,0,0,0,0,0,18579,103197
2018-05-28,0,0,0,0,0,0,0,0,26311,146837
2018-05-29,122804661,38621817,69332141,124729806,25727856,12791197,8949227,3373727,36607,202303
2018-05-30,77488573,22573031,27433638,92015558,13550160,4519880,4474660,3021948,32285,124845
2018-05-31,105866858,38641803,53595120,118395139,12626109,5989735,7627008,2814390,28210,101623
2018-06-01,84362554,45039702,42469175,79296493,10451749,8060049,7543634,2912841,29181,85902
2018-06-02,0,0,0,0,0,0,0,0,24101,77688
2018-06-03,0,0,0,0,0,0,0,0,29213,89973
2018-06-04,52145100,21468094,22573930,41566874,8603482,3255147,3882307,2642422,33348,84922
2018-06-05,60080269,25607195,19771718,46894434,6298372,4536241,6555850,2618148,33098,90797
2018-06-06,75446253,25753694,27421575,56277191,8977085,4050735,4190918,2102886,26564,65232
2018-06-07,85469411,40788396,30319334,107125298,16737679,4575454,3636404,1678366,24382,61200
2018-06-08,77418984,33874679,28201093,84245878,7606310,7566265,3590690,2111300,23496,47434
2018-06-09,0,0,0,0,0,0,0,0,17566,39346
2018-06-10,0,0,0,0,0,0,0,0,53986,198810
2018-06-11,62550982,24248910,30099266,42000492,8118528,2200056,3138466,1802565,35330,141869
2018-06-12,81496617,23092169,26224624,66434034,7958966,1755749,7198593,2559456,34167,171606
2018-06-13,84098768,42094795,24883720,114254146,10364457,3447674,6050097,2073219,45933,178992
2018-06-14,81297989,35718584,27459201,89159355,11622046,3830757,7756166,1776212,44248,217402
2018-06-15,122394494,52903583,36648835,99596808,9324482,6083388,15076653,3228788,31069,163088
2018-06-16,0,0,0,0,0,0,0,0,20172,123477
2018-06-17,0,0,0,0,0,0,0,0,20644,115836
2018-06-18,55206989,31722777,34273560,101084664,5813527,4994856,3830308,2249436,30325,138894
2018-06-19,101816304,41240497,33255524,116455856,7530235,4604511,4725914,2047792,24056,132460
2018-06-20,65760337,34241065,43382362,78308410,8125629,3244598,4311391,2755391,27464,127093
2018-06-21,78592254,43783552,27775441,102856336,8501943,2667404,5234199,2248587,25112,84597
2018-06-22,66186934,31550235,29899061,61022874,5154204,2423576,4655153,4366121,50681,203856
2018-06-23,0,0,0,0,0,0,0,0,26258,90913
2018-06-24,0,0,0,0,0,0,0,0,47488,200081
2018-06-25,157226457,85615820,45820927,130380088,10010832,8894084,9265505,2900128,36225,121139
2018-06-26,76963284,45893059,25510650,81492640,6402045,4201395,8797052,4072723,18397,82312
2018-06-27,112142852,54691790,33112587,107608156,10512455,3388718,6406118,4097569,19197,98493
2018-06-28,85110929,47625477,22495273,122169372,8374231,3847951,7797397,3869222,30695,110079
2018-06-29,110663143,36754317,33626354,120436403,12932769,2678870,7325505,2769250,36071,163942
2018-06-30,0,0,0,0,0,0,0,0,35538,154373
2018-07-01,0,0,0,0,0,0,0,0,26110,104744
2018-07-02,71820424,32586512,44294280,93024255,10732963,4260104,12193279,2613056,35983,189606
2018-07-03,46240097,29539147,17798317,33346467,4504378,1523168,8633653,2652871,39986,174340
2018-07-04,0,0,0,0,0,0,0,0,26085,103451
2018-07-05,60214709,34560551,21056626,75464668,4363085,1788145,4936992,2566867,34916,124853
2018-07-06,73834395,39700153,16847655,76459455,5462074,3590999,3295957,2368708,29463,88159
2018-07-07,0,0,0,0,0,0,0,0,24035,87063
2018-07-08,0,0,0,0,0,0,0,0,23164,135505
2018-07-09,56422445,27873664,22966095,95792963,7704766,2369809,4444792,1645023,27653,94246
2018-07-10,59967556,24024541,22214148,72488212,6994008,4716268,3969560,1964770,35888,191800
2018-07-11,89412281,30833425,31591983,71156263,7798585,2401590,7347622,4645061,27653,155284
2018-07-12,63659938,29580723,21271916,64588978,5531149,1516682,4359012,3062141,28979,196133
2018-07-13,52326633,30269710,19750782,43927793,5083253,2954116,5360966,2317680,28503,141526
2018-07-14,0,0,0,0,0,0,0,0,17561,127789
2018-07-15,0,0,0,0,0,0,0,0,23230,143280
2018-07-16,58384962,19313792,18702654,41418198,6022036,1876669,3922639,4079401,39239,175647
2018-07-17,52349993,34614829,19432625,58290462,4157739,1020607,7946167,7260783,56303,207504
2018-07-18,48662036,27805500,14802426,49285826,7401200,1457141,5158401,2667783,58385,229700
2018-07-19,67365141,33414056,31977467,81509454,7012421,4414887,13621995,2540129,43411,171997
2018-07-20,92571624,33975222,30833800,80802872,12511649,3555830,7945037,2756106,44172,159318
2018-07-21,0,0,0,0,0,0,0,0,30671,73166
2018-07-22,0,0,0,0,0,0,0,0,28392,66476
2018-07-23,51259856,22785020,11337208,66956575,14240711,5678760,6067174,2940799,42776,103033
2018-07-24,81254263,38598379,21155379,71777462,11184815,3305294,4648739,2608469,59434,178843
2018-07-25,90141406,36405794,33828324,89039264,9167100,2492496,5592361,2713240,48447,179356
2018-07-26,58698123,43006422,24649000,74176239,7817941,2644171,6307838,2011658,44394,170417
2018-07-27,92303093,61099358,28973454,72524130,5446292,1260540,5558547,1873588,41154,188785
2018-07-28,0,0,0,0,0,0,0,0,26054,157020
2018-07-29,0,0,0,0,0,0,0,0,23773,155151
2018-07-30,67538920,65824091,20986514,49196249,7634703,3834449,4231541,2223526,39337,180249
2018-07-31,70769172,53903788,27325379,106155737,8702145,3021762,5543714,2058713,47673,224879
2018-08-01,57984508,38955431,27678585,79805861,15362929,5834808,8655075,2160256,42784,199233
2018-08-02,63538383,47460360,26254622,77477044,5233038,3534210,5832949,2207803,39951,190291
2018-08-03,59295645,31650736,15202655,46700012,7501813,2241389,5577010,2148744,42818,195927
2018-08-04,0,0,0,0,0,0,0,0,35428,174952
2018-08-05,0,0,0,0,0,0,0,0,31061,144047
2018-08-06,43869338,23509745,14041815,36306436,5573343,3858512,5946139,2461886,32484,168027
2018-08-07,50185253,32898814,20129442,47150606,6185221,2360637,5100011,1754817,45700,214147
2018-08-08,47593922,24651427,14715413,32651973,7066592,3110362,3787794,3756420,54699,266499
2018-08-09,39947200,18027720,12267207,40855195,8268873,4447552,4166556,1889126,51376,244100
2018-08-10,83351558,34522720,31454344,104400800,10047389,4099368,6354461,2360351,57011,263104
2018-08-11,0,0,0,0,0,0,0,0,46945,310771
2018-08-12,0,0,0,0,0,0,0,0,37259,138595
2018-08-13,73466053,27186498,26516781,97110810,10016090,1917033,9666288,3474373,52954,267047
2018-08-14,45858028,24268022,26541688,66333777,4673966,2690180,6987679,2450412,47396,473288
2018-08-15,119719500,67190598,44665931,152472431,9597716,4724895,11661886,6025095,75982,420006
2018-08-16,76494524,29177882,25252681,82453016,6704151,2744737,7621929,2292268,52185,229719
2018-08-17,69154540,40935569,25417718,87342367,4206430,3171726,7813939,2401132,60623,366283
2018-08-18,0,0,0,0,0,0,0,0,54457,374855
2018-08-19,0,0,0,0,0,0,0,0,44794,300065
2018-08-20,43618658,25651527,19148723,61779410,7268977,3383958,5329206,2063600,48147,225432
2018-08-21,80327976,26052968,17618756,78339326,5562681,2616580,5138548,1476658,42557,219872
2018-08-22,48626206,18711526,14034214,53162397,5573286,2485687,6174882,2390425,76420,426555
2018-08-23,58074645,26270218,25098169,73764942,6266329,923537,5920014,1527351,40779,264666
2018-08-24,68383199,23813155,24763508,79740927,7995664,1317662,9636853,1780185,39396,293870
2018-08-25,0,0,0,0,0,0,0,0,17997,257596
2018-08-26,0,0,0,0,0,0,0,0,19624,226938
2018-08-27,66385410,28936883,27585794,108416805,7581973,2019978,4218130,1424613,41898,289507
2018-08-28,52069227,22460049,20832858,62402920,5661933,1750504,5882614,1385634,44582,314928
2018-08-29,64789804,28347288,21314576,63204441,6453607,1425414,5936365,2327627,45999,311523
2018-08-30,72804156,29475464,22159522,134299323,6119693,2901634,5204054,1812465,38882,340837
2018-08-31,69658526,28998027,33247089,107481269,11842158,2216355,4868123,1429186,44098,302239
2018-09-01,0,0,0,0,0,0,0,0,40253,296248
2018-09-02,0,0,0,0,0,0,0,0,37554,147237
2018-09-03,0,0,0,0,0,0,0,0,32844,280636
2018-09-04,67420271,28673340,26571458,84298058,22415806,3672886,6303220,2059372,35806,332152
2018-09-05,79865010,46706381,30389774,98623959,10540305,1285931,4294198,1653723,62351,562335
2018-09-06,71970560,50872052,27195306,89638076,12172063,1684022,4901850,1968388,62210,588511
2018-09-07,85882490,50079830,26368527,66777464,13325744,4353912,3710650,1814554,38892,348471
2018-09-08,0,0,0,0,0,0,0,0,36963,331292
2018-09-09,0,0,0,0,0,0,0,0,38730,434921
2018-09-10,57812322,25886733,18288407,59094159,8186053,3473338,2403601,1381150,29513,434799
2018-09-11,56664772,31919161,18457479,88078344,6591175,3393994,3778315,1449437,32450,499649
2018-09-12,69888734,39365428,22539710,141571661,3857921,1488154,6659135,2170265,29256,467740
2018-09-13,51770635,30886146,28116702,119923123,5629750,1238929,5682855,2281580,38882,717740
2018-09-14,64625388,30389379,21420338,77246090,6440582,4226866,5334171,2034519,38634,764221
2018-09-15,0,0,0,0,0,0,0,0,25575,479710
2018-09-16,0,0,0,0,0,0,0,0,27438,448167
2018-09-17,78339577,35679532,14257436,88548133,6912198,3695409,4652293,1834857,36163,884281
2018-09-18,71495326,34055828,23959893,62500982,12150980,5109442,4972445,1767742,32503,550568
2018-09-19,56669532,35397298,16223263,64207788,15551320,6079959,4522406,2130632,33009,524695
2018-09-20,112041072,34948683,28655824,106190910,9985080,3055302,4491743,1927212,27245,585201
2018-09-21,116116888,42213966,20072564,127394894,7430121,1059232,6500894,3656108,51052,837064
2018-09-22,0,0,0,0,0,0,0,0,27819,445010
2018-09-23,0,0,0,0,0,0,0,0,32028,221262
2018-09-24,60374827,34368326,22109034,58963850,6383462,2474718,4180683,3134868,36092,397513
2018-09-25,51484982,27974067,19858194,51659373,7802867,3280215,3376575,2209329,39119,729976
2018-09-26,87548875,37521853,30811753,110554872,12067810,2862771,7532350,1457484,31894,665200
2018-09-27,70158428,35654820,23041339,51454059,6719719,6887569,7838907,1577302,35751,557662
2018-09-28,79568528,30025269,41246646,78468963,15627095,3993835,5977797,2274224,40856,615796
2018-09-29,0,0,0,0,0,0,0,0,26591,604312
2018-09-30,0,0,0,0,0,0,0,0,26606,423123
2018-10-01,73064118,30115181,30053824,35108414,24325834,6002154,4041666,3422731,20990,325922
2018-10-02,50552722,28742092,18897588,65255907,9902191,3043063,10775807,1947833,29009,376917
2018-10-03,71221028,31102708,21149205,88666483,25017128,6295542,6118095,3299970,27586,268057
2018-10-04,127208342,80035384,37752013,165927752,20423823,7111631,6245456,3287432,18800,157662
2018-10-05,115441789,82397289,32000285,92078141,23355490,5951546,6975990,2958518,17783,135257
2018-10-06,0,0,0,0,0,0,0,0,10737,91810
2018-10-07,0,0,0,0,0,0,0,0,17170,78658
2018-10-08,97800102,69589189,28807608,63207035,6860880,1971111,12337990,2512397,23109,203456
2018-10-09,82332833,52146793,25318630,74501154,14120905,3204093,7372917,2880784,15838,98845
2018-10-10,241718065,118301442,72535812,122684756,18883229,2930872,9694941,2309741,16289,112555
